ID,level,trial,time_played,N_attempt,done,expectancy,SoC,crashed,N_drift,N_prior_crashs,SoC_last_trial,trials_since_last_crash,crashed_in_last_trial,consecutive_crash_success,N_consecutive_crash_success
TA31LN,34,87,6.74054741859436,2,False,2,3,1,1,69,6.0,0,0,0,14
TA31LN,28,88,10.64308261871338,3,False,2,2,1,2,70,3.0,1,1,0,14
TA31LN,36,89,15.478556394577026,2,True,1,5,0,4,71,2.0,1,1,1,15
TA31LN,51,90,16.462642192840576,1,True,3,7,0,4,71,5.0,2,0,0,15
TA31LN,53,91,9.912045240402222,2,False,4,4,1,2,71,7.0,0,0,0,15
TA31LN,37,92,16.1655433177948,2,True,4,5,0,4,72,4.0,1,1,1,16
TA31LN,41,93,16.248804569244385,2,True,5,6,0,4,72,5.0,2,0,0,16
TA31LN,11,94,7.6099724769592285,2,False,5,5,1,1,72,6.0,0,0,0,16
TA31LN,10,95,8.488516092300415,1,False,5,5,1,2,73,5.0,1,1,0,16
TA31LN,32,96,15.958686113357544,2,True,5,6,0,4,74,5.0,1,1,1,17
TA31LN,15,97,5.805387258529663,2,False,5,5,1,1,74,6.0,0,0,0,17
TA31LN,15,98,6.666150808334351,3,False,5,5,1,1,75,5.0,1,1,0,17
TA31LN,19,99,16.520803689956665,3,True,5,6,0,4,76,5.0,1,1,1,18
TA31LN,21,100,6.512740850448608,3,False,5,5,1,1,76,6.0,0,0,0,18
TA31LN,29,101,5.268467903137207,1,False,5,5,1,1,77,5.0,1,1,0,18
TA31LN,42,102,5.007251024246216,2,False,5,4,1,1,78,5.0,2,1,0,18
TA31LN,13,103,7.898434638977051,2,False,5,4,1,1,79,4.0,3,1,0,18
TA31LN,30,104,9.628168106079102,3,False,5,3,1,2,80,4.0,4,1,0,18
TA31LN,57,105,15.482528448104858,1,True,5,7,0,4,81,3.0,1,1,1,19
TA31LN,34,106,6.446452379226685,3,False,5,4,1,1,81,7.0,0,0,0,19
TA31LN,74,107,15.999677181243896,2,True,5,6,0,4,82,4.0,1,1,1,20
TA31LN,26,108,13.670832633972168,1,False,5,5,1,4,82,6.0,0,0,0,20
TA31LN,42,109,5.160452604293823,3,False,4,4,1,1,83,5.0,1,1,0,20
TA31LN,23,110,13.579427719116213,2,False,4,5,1,3,84,4.0,2,1,0,20
TA31LN,79,111,15.326009035110474,2,True,5,6,0,4,85,5.0,1,1,1,21
TA31LN,33,112,15.862542152404783,3,True,5,7,0,4,85,6.0,2,0,0,21
TA31LN,6,113,15.683449029922484,1,True,5,7,0,4,85,7.0,3,0,0,21
TA31LN,56,114,14.981028079986572,1,False,5,5,1,4,85,7.0,0,0,0,21
TA31LN,73,115,5.731503963470459,3,False,5,5,1,1,86,5.0,1,1,0,21
TA31LN,22,116,8.477567195892334,1,False,5,4,1,1,87,5.0,2,1,0,21
TA31LN,60,117,10.778005361557009,2,False,5,4,1,3,88,4.0,3,1,0,21
TA31LN,50,118,15.636888027191162,3,True,5,6,0,4,89,4.0,1,1,1,22
TA31LN,47,119,16.223409414291382,2,True,5,6,0,4,89,6.0,2,0,0,22
TA31LN,60,120,12.836057186126707,3,False,5,5,1,4,89,6.0,0,0,0,22
TA31LN,66,121,15.7848162651062,1,True,5,6,0,4,90,5.0,1,1,1,23
TA31LN,59,122,15.88383436203003,1,True,5,6,0,4,90,6.0,2,0,0,23
TA31LN,27,123,14.8145112991333,2,False,5,5,1,4,90,6.0,0,0,0,23
TA31LN,17,124,16.02689480781555,2,False,5,5,1,4,91,5.0,1,1,0,23
TA31LN,23,125,13.173359632492064,3,False,5,5,1,3,92,5.0,2,1,0,23
TA31LN,58,126,9.153334379196169,1,False,5,5,1,2,93,5.0,3,1,0,23
TA31LN,12,127,8.036677360534668,3,False,5,5,1,2,94,5.0,4,1,0,23
TA31LN,40,128,7.254742622375488,3,False,5,4,1,2,95,5.0,5,1,0,23
TA31LN,24,129,15.739759922027588,1,True,5,6,0,4,96,4.0,1,1,1,24
TA31LN,29,130,6.016300916671753,2,False,5,4,1,1,96,6.0,0,0,0,24
TA31LN,80,131,11.101194381713867,2,False,5,4,1,3,97,4.0,1,1,0,24
TA31LN,55,132,17.26070785522461,1,True,6,6,0,4,98,4.0,1,1,1,25
TA31LN,43,133,13.02704668045044,1,False,6,5,1,3,98,6.0,0,0,0,25
TA31LN,52,134,10.993075132369995,1,False,6,4,1,2,99,5.0,1,1,0,25
TA31LN,31,135,15.406272172927856,1,True,6,7,0,4,100,4.0,1,1,1,26
TA31LN,39,136,9.465959548950195,2,False,6,4,1,2,100,7.0,0,0,0,26
TA31LN,48,137,17.05710458755493,3,True,6,6,0,4,101,4.0,1,1,1,27
TA31LN,69,138,15.602392196655272,2,True,6,7,0,4,101,6.0,2,0,0,27
TA31LN,52,139,12.497141122817991,2,False,6,5,1,3,101,7.0,0,0,0,27
TA31LN,56,140,18.544627904891968,2,False,6,5,1,4,102,5.0,1,1,0,27
TA31LN,29,141,4.987306356430054,3,False,6,4,1,1,103,5.0,2,1,0,27
TA31LN,80,142,11.009446620941162,3,False,5,5,1,3,104,4.0,3,1,0,27
TA31LN,39,143,9.541415691375732,3,False,6,4,1,2,105,5.0,4,1,0,27
TA31LN,53,144,10.803434133529665,3,False,5,4,1,2,106,4.0,5,1,0,27
TA31LN,56,145,16.80707573890686,3,False,5,5,1,4,107,4.0,6,1,0,27
TA31LN,27,146,5.662049293518066,3,False,5,4,1,1,108,5.0,7,1,0,27
TA31LN,13,147,8.386676549911499,3,False,5,4,1,1,109,4.0,8,1,0,27
TA31LN,78,148,16.45509910583496,1,True,4,6,0,4,110,4.0,1,1,1,28
TA31LN,17,149,8.277287006378174,3,False,5,4,1,1,110,6.0,0,0,0,28
TA31LN,38,150,9.244577169418337,2,False,4,3,1,1,111,4.0,1,1,0,28
TA31LN,63,151,15.36480712890625,1,False,4,5,1,4,112,3.0,2,1,0,28
TA31LN,22,152,7.116950273513794,2,False,4,3,1,1,113,5.0,3,1,0,28
TA31LN,49,153,13.445284605026243,1,False,4,5,1,4,114,3.0,4,1,0,28
TA31LN,20,154,16.2304904460907,3,True,5,5,0,4,115,5.0,1,1,1,29
TA31LN,38,155,11.016469717025757,3,False,5,5,1,2,115,5.0,0,0,0,29
TA31LN,11,156,4.938525676727295,3,False,5,4,1,1,116,5.0,1,1,0,29
TA31LN,22,157,5.959596157073975,3,False,4,3,1,1,117,4.0,2,1,0,29
TA31LN,43,158,15.89489197731018,2,True,4,5,0,4,118,3.0,1,1,1,30
TA31LN,26,159,14.305765867233276,2,False,4,5,1,4,118,5.0,0,0,0,30
TA31LN,63,160,16.160511016845703,2,True,4,5,0,4,119,5.0,1,1,1,31
TA31LN,26,161,16.205797910690308,3,True,4,6,0,4,119,5.0,2,0,0,31
TA31LN,76,162,11.393897294998167,2,False,4,4,1,2,119,6.0,0,0,0,31
TA31LN,18,163,6.38316798210144,1,False,4,4,1,1,120,4.0,1,1,0,31
TA31LN,49,164,10.036864757537842,2,False,4,4,1,3,121,4.0,2,1,0,31
TA31LN,62,165,6.907812595367432,1,False,4,3,1,2,122,4.0,3,1,0,31
TA31LN,52,166,10.30259895324707,3,False,4,3,1,2,123,3.0,4,1,0,31
TA31LN,5,167,16.09433627128601,1,True,4,5,0,4,124,3.0,1,1,1,32
TA31LN,18,168,7.191591501235962,2,False,4,4,1,1,124,5.0,0,0,0,32
TA31LN,76,169,6.329254865646362,3,False,4,4,1,1,125,4.0,1,1,0,32
TA31LN,62,170,15.69805359840393,2,True,4,6,0,4,126,4.0,1,1,1,33
TA31LN,9,171,9.349758386611938,2,False,4,4,1,2,126,6.0,0,0,0,33
TA31LN,9,172,15.160141944885254,3,True,4,6,0,4,127,4.0,1,1,1,34
TA31LN,18,173,7.715431451797485,3,False,4,4,1,1,127,6.0,0,0,0,34
TA31LN,49,174,6.291473865509033,3,False,4,4,1,1,128,4.0,1,1,0,34
TA31LN,10,175,28.26361393928528,2,False,4,3,1,1,129,4.0,2,1,0,34
TA31LN,58,176,10.439809799194336,2,False,3,3,1,2,130,3.0,3,1,0,34
TA31LN,58,177,9.140177011489868,3,False,3,3,1,2,131,3.0,4,1,0,34
TA31LN,10,178,14.177341222763062,3,False,3,3,1,4,132,3.0,5,1,0,34
AN02EN,7,0,10.594690322875977,1,False,3,3,1,1,0,3.0,6,1,0,0
AN02EN,21,1,8.779418468475342,1,False,3,1,1,1,1,3.0,7,1,0,0
AN02EN,67,2,10.419055223464966,1,False,2,2,1,2,2,1.0,8,1,0,0
AN02EN,57,3,20.488491773605347,1,True,2,3,0,4,3,2.0,1,1,1,1
AN02EN,56,4,19.969154834747314,1,True,1,5,0,4,3,3.0,2,0,0,1
AN02EN,20,5,11.763707399368286,1,False,2,2,1,2,3,5.0,0,0,0,1
AN02EN,29,6,7.13704776763916,1,False,2,2,1,1,4,2.0,1,1,0,1
AN02EN,23,7,8.221890687942505,1,False,2,2,1,1,5,2.0,2,1,0,1
AN02EN,32,8,15.951251029968262,1,False,2,2,1,3,6,2.0,3,1,0,1
AN02EN,58,9,7.730523347854614,1,False,2,2,1,1,7,2.0,4,1,0,1
AN02EN,43,10,18.51628804206848,1,True,2,4,0,4,8,2.0,1,1,1,2
AN02EN,30,11,7.905215263366699,1,False,2,1,1,1,8,4.0,0,0,0,2
AN02EN,67,12,17.822940349578857,2,True,2,4,0,4,9,1.0,1,1,1,3
AN02EN,80,13,17.87644100189209,1,True,2,4,0,4,9,4.0,2,0,0,3
AN02EN,76,14,11.575098276138306,1,False,2,2,1,2,9,4.0,0,0,0,3
AN02EN,33,15,9.25922393798828,1,False,2,2,1,2,10,2.0,1,1,0,3
AN02EN,33,16,6.430620193481445,2,False,2,1,1,1,11,2.0,2,1,0,3
AN02EN,37,17,18.45084810256958,1,False,2,3,1,4,12,1.0,3,1,0,3
AN02EN,55,18,7.42548680305481,1,False,2,1,1,1,13,3.0,4,1,0,3
AN02EN,53,19,13.954413890838625,1,False,2,3,1,3,14,1.0,5,1,0,3
AN02EN,28,20,18.325044870376587,1,False,2,3,1,4,15,3.0,6,1,0,3
AN02EN,39,21,14.3500657081604,1,False,2,2,1,2,16,3.0,7,1,0,3
AN02EN,53,22,14.45227026939392,2,False,2,3,1,3,17,2.0,8,1,0,3
AN02EN,14,23,17.637359380722046,1,True,2,4,0,4,18,3.0,1,1,1,4
AN02EN,7,24,11.386302471160889,2,False,3,4,1,3,18,4.0,0,0,0,4
AN02EN,74,25,19.58015775680542,1,True,3,4,0,4,19,4.0,1,1,1,5
AN02EN,8,26,18.60893201828003,1,True,3,4,0,4,19,4.0,2,0,0,5
AN02EN,30,27,7.641538619995117,2,False,3,2,1,1,19,4.0,0,0,0,5
AN02EN,66,28,10.657043933868408,1,False,3,3,1,2,20,2.0,1,1,0,5
AN02EN,2,29,12.955599784851074,1,False,2,3,1,3,21,3.0,2,1,0,5
AN02EN,25,30,7.6089208126068115,1,False,2,2,1,1,22,3.0,3,1,0,5
AN02EN,69,31,10.72390842437744,1,False,2,3,1,2,23,2.0,4,1,0,5
AN02EN,63,32,19.282215356826782,1,True,2,4,0,4,24,3.0,1,1,1,6
AN02EN,79,33,11.012873649597168,1,False,2,3,1,2,24,4.0,0,0,0,6
AN02EN,36,34,8.235315561294556,1,False,2,3,1,1,25,3.0,1,1,0,6
AN02EN,55,35,7.700029611587524,2,False,2,2,1,1,26,3.0,2,1,0,6
AN02EN,31,36,19.573021173477173,1,True,2,4,0,4,27,2.0,1,1,1,7
AN02EN,23,37,15.35471248626709,2,False,3,3,1,3,27,4.0,0,0,0,7
AN02EN,49,38,12.156933546066284,1,False,3,2,1,2,28,3.0,1,1,0,7
AN02EN,39,39,17.135568857192993,2,False,2,3,1,4,29,2.0,2,1,0,7
AN02EN,46,40,10.469039678573608,1,False,3,1,1,1,30,3.0,3,1,0,7
AN02EN,50,41,17.495522499084473,1,True,2,5,0,4,31,1.0,1,1,1,8
AN02EN,36,42,9.394148588180542,2,False,3,2,1,2,31,5.0,0,0,0,8
AN02EN,79,43,16.581446170806885,2,False,3,4,1,4,32,2.0,1,1,0,8
AN02EN,40,44,8.141672849655151,1,False,3,2,1,2,33,4.0,2,1,0,8
AN02EN,11,45,10.47567105293274,1,False,2,2,1,2,34,2.0,3,1,0,8
AN02EN,13,46,10.404696941375732,1,False,2,2,1,2,35,2.0,4,1,0,8
AN02EN,42,47,8.250489473342896,1,False,2,2,1,2,36,2.0,5,1,0,8
AN02EN,48,48,7.703925609588623,1,False,2,1,1,1,37,2.0,6,1,0,8
AN02EN,17,49,9.774436950683594,1,False,2,2,1,2,38,1.0,7,1,0,8
AN02EN,65,50,8.812522888183594,1,False,2,2,1,2,39,2.0,8,1,0,8
AN02EN,62,51,8.754420518875122,1,False,2,3,1,2,40,2.0,9,1,0,8
AN02EN,29,52,15.494430303573608,2,False,2,4,1,4,41,3.0,10,1,0,8
AN02EN,19,53,10.623352527618408,1,False,2,3,1,2,42,4.0,11,1,0,8
AN02EN,5,54,18.27501130104065,1,True,2,4,0,4,43,3.0,1,1,1,9
AN02EN,49,55,17.331921339035034,2,True,2,4,0,4,43,4.0,2,0,0,9
AN02EN,64,56,5.825968503952026,1,False,2,2,1,1,43,4.0,0,0,0,9
AN02EN,23,57,7.796786546707153,3,False,2,2,1,1,44,2.0,1,1,0,9
AN02EN,28,58,9.43236804008484,2,False,2,2,1,2,45,2.0,2,1,0,9
AN02EN,47,59,10.142971754074097,1,False,2,2,1,2,46,2.0,3,1,0,9
AN02EN,25,60,7.90664529800415,2,False,2,2,1,1,47,2.0,4,1,0,9
AN02EN,34,61,6.414847373962402,1,False,2,2,1,1,48,2.0,5,1,0,9
AN02EN,53,62,10.11003065109253,3,False,2,2,1,2,49,2.0,6,1,0,9
AN02EN,45,63,17.56710720062256,1,True,2,4,0,4,50,2.0,1,1,1,10
AN02EN,11,64,5.488830804824829,2,False,2,2,1,1,50,4.0,0,0,0,10
AN02EN,60,65,7.918530702590942,1,False,2,2,1,1,51,2.0,1,1,0,10
AN02EN,79,66,17.32039213180542,3,True,2,5,0,4,52,2.0,1,1,1,11
AN02EN,52,67,12.72547721862793,1,False,2,4,1,3,52,5.0,0,0,0,11
AN02EN,38,68,10.63142156600952,1,False,2,3,1,2,53,4.0,1,1,0,11
AN02EN,70,69,17.839244604110718,1,True,2,3,0,4,54,3.0,1,1,1,12
AN02EN,28,70,7.90136456489563,3,False,2,2,1,1,54,3.0,0,0,0,12
AN02EN,7,71,15.819968700408936,3,False,2,3,1,4,55,2.0,1,1,0,12
AN02EN,4,72,12.63593316078186,1,False,2,3,1,2,56,3.0,2,1,0,12
AN02EN,73,73,6.063591241836548,1,False,2,2,1,1,57,3.0,3,1,0,12
AN02EN,39,74,16.1206476688385,3,False,2,2,1,4,58,2.0,4,1,0,12
AN02EN,38,75,7.143245935440064,2,False,2,1,1,1,59,2.0,5,1,0,12
AN02EN,38,76,7.288439273834228,3,False,2,2,1,1,60,1.0,6,1,0,12
AN02EN,1,77,10.334161281585692,1,False,2,2,1,2,61,2.0,7,1,0,12
AN02EN,47,78,13.133876085281372,2,False,2,3,1,3,62,2.0,8,1,0,12
AN02EN,13,79,11.313152074813845,2,False,2,2,1,2,63,3.0,9,1,0,12
AN02EN,46,80,12.04958701133728,2,False,2,2,1,2,64,2.0,10,1,0,12
AN02EN,41,81,8.2780179977417,1,False,2,2,1,2,65,2.0,11,1,0,12
AN02EN,1,82,7.763068675994873,2,False,2,1,1,1,66,2.0,12,1,0,12
AN02EN,47,83,10.165929079055786,3,False,2,2,1,2,67,1.0,13,1,0,12
AN02EN,4,84,17.664315938949585,2,True,2,3,0,4,68,2.0,1,1,1,13
AN02EN,32,85,16.13317608833313,2,False,2,4,1,4,68,3.0,0,0,0,13
AN02EN,44,86,16.2707679271698,1,False,2,4,1,4,69,4.0,1,1,0,13
AN02EN,52,87,9.448854207992554,2,False,2,2,1,2,70,4.0,2,1,0,13
AN02EN,3,88,13.50296401977539,1,False,2,2,1,3,71,2.0,3,1,0,13
AN02EN,72,89,6.828546047210693,1,False,2,2,1,1,72,2.0,4,1,0,13
AN02EN,33,90,22.762102127075195,3,True,2,3,0,4,73,2.0,1,1,1,14
AN02EN,30,91,8.353054523468018,3,False,2,2,1,1,73,3.0,0,0,0,14
AN02EN,20,92,5.500881910324097,2,False,2,2,1,1,74,2.0,1,1,0,14
AN02EN,25,93,11.769412755966188,3,False,2,2,1,2,75,2.0,2,1,0,14
AN02EN,48,94,7.549964666366577,2,False,2,2,1,1,76,2.0,3,1,0,14
AN02EN,12,95,6.83735728263855,1,False,2,1,1,1,77,2.0,4,1,0,14
AN02EN,52,96,12.455487251281738,3,False,2,3,1,3,78,1.0,5,1,0,14
AN02EN,11,97,5.680873155593872,3,False,2,1,1,1,79,3.0,6,1,0,14
AN02EN,51,98,16.852794885635376,1,True,2,3,0,4,80,1.0,1,1,1,15
AN02EN,69,99,10.205227375030518,2,False,2,2,1,2,80,3.0,0,0,0,15
AN02EN,26,100,9.677860021591188,1,False,2,2,1,2,81,2.0,1,1,0,15
AN02EN,12,101,17.674744844436646,2,True,2,3,0,4,82,2.0,1,1,1,16
AN02EN,16,102,11.016107320785522,1,False,2,3,1,3,82,3.0,0,0,0,16
AN02EN,54,103,16.81201195716858,1,True,2,3,0,4,83,3.0,1,1,1,17
AN02EN,6,104,16.992613315582275,1,True,2,4,0,4,83,3.0,2,0,0,17
AN02EN,9,105,16.481215000152588,1,True,2,4,0,4,83,4.0,3,0,0,17
AN02EN,40,106,8.945318460464478,2,False,2,2,1,2,83,4.0,0,0,0,17
AN02EN,77,107,13.921049356460571,1,False,2,2,1,3,84,2.0,1,1,0,17
AN02EN,76,108,17.043949604034424,2,True,2,3,0,4,85,2.0,1,1,1,18
AN02EN,17,109,9.318339109420776,2,False,2,2,1,2,85,3.0,0,0,0,18
AN02EN,75,110,17.4249005317688,1,True,2,4,0,4,86,2.0,1,1,1,19
AN02EN,62,111,8.548838376998901,2,False,2,2,1,2,86,4.0,0,0,0,19
AN02EN,42,112,6.34227991104126,2,False,2,2,1,1,87,2.0,1,1,0,19
AN02EN,61,113,16.053609609603882,1,False,2,3,1,4,88,2.0,2,1,0,19
AN02EN,66,114,7.613976001739502,2,False,2,2,1,1,89,3.0,3,1,0,19
AN02EN,61,115,17.620600700378418,2,True,2,3,0,4,90,2.0,1,1,1,20
AN02EN,24,116,7.614355802536011,1,False,2,2,1,2,90,3.0,0,0,0,20
AN02EN,24,117,7.77903938293457,2,False,2,2,1,2,91,2.0,1,1,0,20
AN02EN,16,118,7.827085018157959,2,False,2,2,1,2,92,2.0,2,1,0,20
AN02EN,13,119,10.677655458450316,3,False,2,2,1,2,93,2.0,3,1,0,20
AN02EN,72,120,6.571303367614746,2,False,2,2,1,1,94,2.0,4,1,0,20
AN02EN,78,121,16.913909196853638,1,True,2,3,0,4,95,2.0,1,1,1,21
AN02EN,10,122,18.755491256713867,1,False,2,4,1,4,95,3.0,0,0,0,21
AN02EN,29,123,17.470771312713623,3,True,2,5,0,4,96,4.0,1,1,1,22
AN02EN,1,124,17.01646637916565,3,True,2,4,0,4,96,5.0,2,0,0,22
AN02EN,73,125,16.78609347343445,2,True,2,5,0,4,96,4.0,3,0,0,22
AN02EN,69,126,9.75172996520996,3,False,3,3,1,2,96,5.0,0,0,0,22
AN02EN,22,127,6.945851802825928,1,False,2,2,1,1,97,3.0,1,1,0,22
AN02EN,58,128,10.123688459396362,2,False,2,2,1,2,98,2.0,2,1,0,22
AN02EN,46,129,11.324853897094728,3,False,2,2,1,2,99,2.0,3,1,0,22
AN02EN,60,130,8.927352666854858,2,False,2,2,1,2,100,2.0,4,1,0,22
AN02EN,32,131,16.842896938323975,3,True,2,4,0,4,101,2.0,1,1,1,23
AN02EN,37,132,17.900346755981445,2,True,2,4,0,4,101,4.0,2,0,0,23
AN02EN,3,133,17.939321041107178,2,True,3,4,0,4,101,4.0,3,0,0,23
AN02EN,64,134,16.697204113006592,2,False,3,4,1,4,101,4.0,0,0,0,23
AN02EN,26,135,10.270202159881592,2,False,3,3,1,2,102,4.0,1,1,0,23
AN02EN,26,136,17.638728618621826,3,True,2,4,0,4,103,3.0,1,1,1,24
AN02EN,36,137,8.716077089309692,3,False,3,2,1,1,103,4.0,0,0,0,24
AN02EN,59,138,17.073444366455078,1,True,2,4,0,4,104,2.0,1,1,1,25
AN02EN,27,139,15.16959524154663,1,False,3,4,1,4,104,4.0,0,0,0,25
AN02EN,68,140,6.037246227264404,1,False,3,2,1,1,105,4.0,1,1,0,25
AN02EN,77,141,16.907142639160156,2,True,2,4,0,4,106,2.0,1,1,1,26
AN02EN,22,142,18.924081563949585,2,True,3,4,0,4,106,4.0,2,0,0,26
AN02EN,42,143,10.718599319458008,3,False,3,3,1,2,106,4.0,0,0,0,26
AN02EN,72,144,7.395742654800415,3,False,3,2,1,1,107,3.0,1,1,0,26
AN02EN,34,145,6.0601677894592285,2,False,3,2,1,1,108,2.0,2,1,0,26
AN02EN,48,146,9.41179060935974,3,False,2,2,1,2,109,2.0,3,1,0,26
AN02EN,55,147,6.276204347610474,3,False,2,2,1,1,110,2.0,4,1,0,26
AN02EN,66,148,17.110495567321777,3,True,2,2,0,4,111,2.0,1,1,1,27
AN02EN,27,149,6.990033864974976,2,False,2,2,1,1,111,2.0,0,0,0,27
AN02EN,44,150,16.88694477081299,2,False,2,3,1,4,112,2.0,1,1,0,27
AN02EN,64,151,5.623596429824829,3,False,2,2,1,1,113,3.0,2,1,0,27
AN02EN,27,152,6.69489598274231,3,False,2,1,1,1,114,2.0,3,1,0,27
AN02EN,71,153,17.912175178527832,1,True,2,4,0,4,115,1.0,1,1,1,28
AN02EN,65,154,9.55486297607422,2,False,2,2,1,2,115,4.0,0,0,0,28
AN02EN,19,155,19.51114583015442,2,False,2,2,1,4,116,2.0,1,1,0,28
AN02EN,16,156,16.83427405357361,3,True,2,2,0,4,117,2.0,1,1,1,29
AN02EN,65,157,8.939842700958252,3,False,2,2,1,2,117,2.0,0,0,0,29
AN02EN,19,158,6.604411840438843,3,False,2,2,1,1,118,2.0,1,1,0,29
AN02EN,24,159,6.022812604904175,3,False,2,2,1,1,119,2.0,2,1,0,29
AN02EN,34,160,6.017918348312378,3,False,2,1,1,1,120,2.0,3,1,0,29
AN02EN,20,161,16.926672220230103,3,False,2,2,1,4,121,1.0,4,1,0,29
AN02EN,62,162,16.774596691131592,3,True,2,3,0,4,122,2.0,1,1,1,30
AN02EN,2,163,12.190422296524048,2,False,2,3,1,3,122,3.0,0,0,0,30
AN02EN,44,164,9.329895496368408,3,False,2,2,1,2,123,3.0,1,1,0,30
AN02EN,35,165,6.773261308670044,1,False,2,1,1,1,124,2.0,2,1,0,30
AN02EN,41,166,16.78804111480713,2,True,2,3,0,4,125,1.0,1,1,1,31
AN02EN,10,167,8.293912649154663,2,False,2,1,1,2,125,3.0,0,0,0,31
AN02EN,60,168,8.533829927444458,3,False,2,2,1,2,126,1.0,1,1,0,31
AN02EN,17,169,17.283673524856567,3,True,2,4,0,4,127,2.0,1,1,1,32
AN02EN,35,170,7.249335527420044,2,False,2,1,1,1,127,4.0,0,0,0,32
AN02EN,15,171,5.45893120765686,1,False,2,1,1,1,128,1.0,1,1,0,32
AN02EN,18,172,17.14564275741577,1,True,2,4,0,4,129,1.0,1,1,1,33
AN02EN,15,173,5.84602952003479,2,False,2,2,1,1,129,4.0,0,0,0,33
AN02EN,58,174,5.709193229675293,3,False,2,2,1,1,130,2.0,1,1,0,33
AN02EN,40,175,11.899036407470703,3,False,2,2,1,3,131,2.0,2,1,0,33
AN02EN,10,176,7.715189933776855,3,False,2,1,1,2,132,2.0,3,1,0,33
AN02EN,21,177,6.496469259262085,2,False,2,1,1,1,133,1.0,4,1,0,33
AN02EN,2,178,14.116684198379517,3,False,1,2,1,4,134,1.0,5,1,0,33
AN02EN,68,179,14.97229814529419,2,False,2,2,1,4,135,2.0,6,1,0,33
AN02EN,35,180,6.477890968322754,3,False,2,1,1,1,136,2.0,7,1,0,33
AN02EN,68,181,5.432963132858276,3,False,2,1,1,1,137,1.0,8,1,0,33
AN02EN,15,182,18.1990864276886,3,True,1,3,0,4,138,1.0,1,1,1,34
AN02EN,21,183,7.279959440231323,3,False,2,1,1,1,138,3.0,0,0,0,34
NE25RG,6,0,14.085816621780396,1,False,5,3,1,2,0,1.0,1,1,0,0
NE25RG,18,1,19.87171483039856,1,True,4,5,0,4,1,3.0,1,1,1,1
NE25RG,31,2,17.89492893218994,1,True,5,6,0,4,1,5.0,2,0,0,1
NE25RG,5,3,18.35637354850769,1,True,6,6,0,4,1,6.0,3,0,0,1
NE25RG,61,4,12.315381050109863,1,False,7,5,1,1,1,6.0,0,0,0,1
NE25RG,39,5,12.710830688476562,1,False,7,7,1,2,2,5.0,1,1,0,1
NE25RG,63,6,8.26786494255066,1,False,7,7,1,2,3,7.0,2,1,0,1
NE25RG,8,7,16.9936044216156,1,True,7,7,0,4,4,7.0,1,1,1,2
NE25RG,38,8,11.937653064727783,1,False,6,5,1,1,4,7.0,0,0,0,2
NE25RG,59,9,9.88892126083374,1,False,5,6,1,1,5,5.0,1,1,0,2
NE25RG,22,10,21.873683214187626,1,True,5,6,0,4,6,6.0,1,1,1,3
NE25RG,29,11,11.917645454406738,1,False,5,5,1,1,6,6.0,0,0,0,3
NE25RG,39,12,10.510308027267456,2,False,5,5,1,2,7,5.0,1,1,0,3
NE25RG,77,13,14.822455406188965,1,False,6,5,1,3,8,5.0,2,1,0,3
NE25RG,24,14,8.64172911643982,1,False,5,5,1,2,9,5.0,3,1,0,3
NE25RG,53,15,10.910705327987673,1,False,5,4,1,2,10,5.0,4,1,0,3
NE25RG,52,16,11.216734647750854,1,False,5,4,1,2,11,4.0,5,1,0,3
NE25RG,76,17,15.296723365783691,1,False,4,6,1,3,12,4.0,6,1,0,3
NE25RG,27,18,10.791127681732178,1,False,4,5,1,2,13,6.0,7,1,0,3
NE25RG,63,19,20.92086815834045,2,True,4,5,0,4,14,5.0,1,1,1,4
NE25RG,66,20,20.639526844024655,1,True,5,6,0,4,14,5.0,2,0,0,4
NE25RG,51,21,8.277133703231812,1,False,6,5,1,1,14,6.0,0,0,0,4
NE25RG,34,22,12.349406003952026,1,False,5,5,1,3,15,5.0,1,1,0,4
NE25RG,33,23,5.642545700073242,1,False,4,4,1,1,16,5.0,2,1,0,4
NE25RG,41,24,16.373653888702393,1,True,4,5,0,4,17,4.0,1,1,1,5
NE25RG,34,25,9.059449911117554,2,False,6,4,1,1,17,5.0,0,0,0,5
NE25RG,67,26,9.178139925003052,1,False,4,4,1,1,18,4.0,1,1,0,5
NE25RG,28,27,16.454198122024536,1,False,4,4,1,2,19,4.0,2,1,0,5
NE25RG,17,28,7.09165620803833,1,False,4,3,1,1,20,4.0,3,1,0,5
NE25RG,62,29,5.931668519973755,1,False,3,3,1,1,21,3.0,4,1,0,5
NE25RG,10,30,12.433172225952148,1,False,2,4,1,3,22,3.0,5,1,0,5
NE25RG,4,31,12.506954193115234,1,False,2,4,1,3,23,4.0,6,1,0,5
NE25RG,7,32,20.415411949157715,1,True,3,4,0,4,24,4.0,1,1,1,6
NE25RG,54,33,17.86855936050415,1,False,4,3,1,4,24,4.0,0,0,0,6
NE25RG,11,34,7.814042568206787,1,False,4,3,1,1,25,3.0,1,1,0,6
NE25RG,59,35,5.202651500701904,2,False,4,3,1,1,26,3.0,2,1,0,6
NE25RG,38,36,7.049877643585205,2,False,4,2,1,1,27,3.0,3,1,0,6
NE25RG,46,37,14.608349084854126,1,False,4,3,1,2,28,2.0,4,1,0,6
NE25RG,72,38,18.76512312889099,1,False,3,4,1,4,29,3.0,5,1,0,6
